MID|MERCHANT_DBA_NAME|MSO|SOURCE_CODE|WILAYAH|CHANNEL|TAHUN|BULAN
214381683|IDM-TG34-BONA INDAH 2    |000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381691|IDM-TT57-GURAME RAYA     |000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381709|INDOMARET POINT CAFE TYFN|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381717|INDOMARET POINT CAFE THJ7|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381725|INDOMARET POINT CAFE T9GR|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381733|INDOMARET POINT CAFE TE2C|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381741|IDM FXJZ-PURA TAMAN SARI |000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381758|IDM T2SV-CIPADUNG SUKARES|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381766|IDM T6ZE-SPBU TUGU       |000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381774|IDM T82O-PANDU ADMAWINATA|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381782|IDM TDY0-SINDANG BARANG R|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381790|IDM TXG8-KOLONEL BUSTOMI |000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381808|IDM FIQ2-VILLA MUTIARA CI|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381816|IDM F4BI-KI HAJAR DEWANTO|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381824|IDM T72C-WORLD OF WONDER |000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381832|IDM T8VM-GUNUNG PANCAR   |000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381840|IDM T9S8-SUKABUMI KM 18,5|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381857|IDM T9VL-CIMANDE HILIR   |000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381865|IDM TI6Y-TAMAN TOPI SQUAR|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381873|IDM TTH0-KEDUNG HALANG 2 |000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381881|IDM TDDF-SIMPANG RATNA   |000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381899|IDM FAPE-TARUMANEGARA PIS|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381907|IDM THOH-GOLDEN FATMAWATI|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381915|IDM TIIO-CISAUK RAYA NO 1|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381923|IDM TONO-TIMBUL IV A     |000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381931|IDM FLW3-PERUM GRIYA CIKA|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381949|IDM TMJW-PENDIDIKAN RAYA |000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381956|IDM TNF5- VILLA KENCANA C|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381964|IDM T1E7-PUSRI BANJAR SAR|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381972|IDM THLD-HUSEN SASTRA NEG|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381980|IDM FLC0-TUMENGGUNG WIRAD|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214381998|IDM T0YR-DANAU LIDO      |000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214382004|IDM T4KX-INTERMARK BUSSIN|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214382012|IDM TIIK-EMERALD AVENUE  |000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214382020|IDM TYXN-APARTEMENT SKY L|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214382038|IDM TCL9-SUDAMANIK LEBAK |000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214382046|IDM T3W7-EXECUTIVE PORT M|000|K1Y1RQ003627001MR2|WJB|SUPPORT|2019|2
214382053|PARKIR UNIV. PAKUAN      |   |                  |WJB|SUPPORT|2019|2
214382087|ALFAMART TE07 MDG LSTR2  |000|P1Y1RR003984081MR2|WJB|SUPPORT|2019|3
214382095|ALFAMART TD91 TREEPARK CI|000|P1Y1RR003984081MR2|WJB|SUPPORT|2019|3
214382129|ALFAMART TD78 KKUN KDAON |000|P1Y1RR003984081MR2|WJB|SUPPORT|2019|3
214382137|ALFAMART TD83 STO DAAN MO|000|P1Y1RR003984081MR2|WJB|SUPPORT|2019|3
214382145|ALFAMART TD80 BNJR WJYA2 |000|P1Y1RR003984081MR2|WJB|SUPPORT|2019|3
214387300|MRT LEBAK BULUS          |   |¦I1X1QN00000000000|WJB|SUPPORT|2019|3
214387359|ALFAMART X831 JASINGA    |000|P1Y1RR003984081MR2|WJB|SUPPORT|2019|3
214387367|ALFAMART 1JU3 SPBU BP KAR|000|P1Y1RR003984081MR2|WJB|SUPPORT|2019|3
214387375|ALFAMART TE05 KLUB KELUAR|000|P1Y1RR003984081MR2|WJB|SUPPORT|2019|3
214387383|ALFAMART TE06 SARI BUMI B|000|P1Y1RR003984081MR2|WJB|SUPPORT|2019|3
214387391|ALFAMART TE08 BP  PARAMOU|000|P1Y1RR003984081MR2|WJB|SUPPORT|2019|3
214387409|ZIE SALON & SPA MBL      |L94|B1X2DL940000111MOU|WJB|SUPPORT|2019|3
214387664|TOKO MAS SINGGALANG MBL  |L94|B1Y2RL003007022MR2|WJB|SUPPORT|2019|3
214387672|TOKO MAS SUMATERA MBL    |L94|B1Y2RL003007022MR2|WJB|SUPPORT|2019|3
214388217|LB MBL                   |L94|B1X2ML940000285MOU|WJB|SUPPORT|2019|4
214394066|BATIK KERIS SHA MBL      |   |B1X1RR002742227000|WJB|SUPPORT|2019|5
214394074|BATIK KERIS SHB MBL      |   |B1X1RR002742227000|WJB|SUPPORT|2019|5
214394082|BATIK KERIS SHT MBL      |   |B1X1RR002742227000|WJB|SUPPORT|2019|5
214394090|BATIK KERIS SHE MBL      |   |B1X1RR002742227000|WJB|SUPPORT|2019|5
214394108|BATIK KERIS T31 MBL      |   |B1X1RR002742227000|WJB|SUPPORT|2019|5
214394116|BATIK KERIS T32 MBL      |   |B1X1RR002742227000|WJB|SUPPORT|2019|5
214394124|BATIK KERIS T33 MBL      |   |B1X1RR002742227000|WJB|SUPPORT|2019|5
214394132|BATIK KERIS T34 MBL      |   |B1X1RR002742227000|WJB|SUPPORT|2019|5
214394140|BATIK KERIS T35 MBL      |   |                  |WJB|SUPPORT|2019|5
214394231|MERAK REGULER            |   |I1X1NN000000000000|WJB|SUPPORT|2019|4
214394249|MERAK EKSEKUTIF          |   |I1Y1NN000000000000|WJB|SUPPORT|2019|4
214399362|ALLEA ITANG YUNASZ MBL   |L94|B1X2ML940000063MOU|WJB|SUPPORT|2019|5
214399370|GUYO KOPI MBL            |L94|B1X2ML940000063MOU|WJB|SUPPORT|2019|5
214399388|GUYO COFFEE 1 MBL        |L94|B1X2ML940000063MOU|WJB|SUPPORT|2019|5
214399396|GUYO CAR WASH MBL        |L94|B1X2ML940000063MOU|WJB|SUPPORT|2019|5
214399404|GUYO FITNESS MBL         |L94|B1X2ML940000063MOU|WJB|SUPPORT|2019|5
214399446|TOPUP TAPCASH MERAK      |   |I1X1NN000000000000|WJB|SUPPORT|2019|5
214400061|PARKIR CENTRE PARK 206   |   |I1Y1NN000000000000|WJB|SUPPORT|2019|5
214401572|INFORMA CZ LW ALSUT      |   |E1Y1RR003985094000|WJB|SUPPORT|2019|5
214401580|URBAN REPUBLIC TSM CBBR  |A01|BIYIRQ003888237MR2|WJB|SUPPORT|2019|5
214401598|INFORMA CZ TS CIBUBUR    |   |E1Y1RR003985094000|WJB|SUPPORT|2019|5
214401606|INFORMA CZ LIVING PLAZA  |   |E1Y1RR003985094000|WJB|SUPPORT|2019|5
214401614|INFORMA CZ CIPUTAT       |   |E1Y1RR003985094000|WJB|SUPPORT|2019|5
214401655|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214401663|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214401671|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214401689|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214401697|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214401705|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214401713|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214401721|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214401739|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214401747|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214401754|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214401762|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214401770|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214401788|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214401796|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214401804|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214401812|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214401820|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214401838|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214401853|INFORMA CZ BOGOR         |   |E1Y1RR003985094000|WJB|SUPPORT|2019|5
214401861|INFORMA CZ PJJRN 21      |   |E1Y1RR003985094000|WJB|SUPPORT|2019|5
214401879|INFORMA CZ LP CINERE     |   |E1Y1RR003985094000|WJB|SUPPORT|2019|5
214401887|INFORMA CZ DEPOK         |   |E1Y1RR003985094000|WJB|SUPPORT|2019|5
214401895|INFORMA CZ SM KARAWACI   |   |E1Y1RR003985094000|WJB|SUPPORT|2019|5
214401903|INFORMA CZ LP BINTARO    |   |E1Y1RR003985094000|WJB|SUPPORT|2019|5
214401911|INFORMA CZ CITRA RAYA    |   |E1Y1RR003985094000|WJB|SUPPORT|2019|5
214401929|INFORMA CZ CIBINONG CITY |   |E1Y1RR003985094000|WJB|SUPPORT|2019|5
214401937|INFORMA CZ QBIG          |   |E1Y1RR003985094000|WJB|SUPPORT|2019|5
214401978|INFORMA CZ PJJRN WALK    |   |E1Y1RR003985094000|WJB|SUPPORT|2019|5
214401994|INFORMA CZ CILEGON       |   |E1Y1RR003985094000|WJB|SUPPORT|2019|5
214402034|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402042|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402059|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402067|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402075|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402083|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402091|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402109|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402117|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402125|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402133|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402141|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402158|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402166|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402174|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402182|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402190|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402208|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402216|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402224|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402232|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402240|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402257|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402265|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402273|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402281|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402299|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402307|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402315|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402323|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402331|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402349|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402356|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402364|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402372|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402380|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402398|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402406|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402414|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402422|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402430|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402448|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402455|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402463|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402471|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402489|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402497|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402505|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402513|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402521|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402539|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402547|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402554|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402562|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402570|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402588|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402596|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402604|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402612|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402620|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402638|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402646|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402653|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402661|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402679|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402687|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402695|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402703|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402711|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402729|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402737|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402745|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402752|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402760|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402778|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402786|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402794|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402802|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402810|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402828|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402836|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402844|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402851|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402869|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402877|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402885|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402893|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402901|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402919|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402927|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402935|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402943|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402950|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402968|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402976|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402984|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214402992|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403008|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403016|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403024|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403073|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403081|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403099|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403107|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403115|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403123|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403131|ROADSHOW IBOX BINTARO PLA|   |B3Y1RQ003943172MR2|WJB|SUPPORT|2019|5
214403552|HAMMER BINTARO PLAZA     |   |B1X1AQ003985022MR2|WJB|SUPPORT|2019|5
214403560|HAMMER BOTANI SQUARE     |   |B1X1AQ003985022MR2|WJB|SUPPORT|2019|5
214403578|HAMMER EKALOKASARI PLAZA |   |B1X1AQ003985022MR2|WJB|SUPPORT|2019|5
214403586|HAMMERCIBINONG CITY MALL |   |B1X1AQ003985022MR2|WJB|SUPPORT|2019|5
214403594|HAMMER MM CILEUNGSI      |   |B1X1AQ003985022MR2|WJB|SUPPORT|2019|5
214403602|HAMMER MARGO CITY DEPOK  |   |B1X1AQ003985022MR2|WJB|SUPPORT|2019|5
214403610|HAMMER CINERE MALL       |   |B1X1AQ003985022MR2|WJB|SUPPORT|2019|5
214403628|HAMMER DEPOK TOWN SQUARE |   |B1X1AQ003985022MR2|WJB|SUPPORT|2019|5
214403636|COCONUT ISLAND MALL KRWCI|   |B1X1AQ003985022MR2|WJB|SUPPORT|2019|5
214403644|COCONUT ISLAND SMS       |   |B1X1AQ003985022MR2|WJB|SUPPORT|2019|5
214403651|COCONUT ISLAND MAL ALSUT |   |B1X1AQ003985022MR2|WJB|SUPPORT|2019|5
214403669|NAIL KARAWACI            |   |B1X1AQ003985022MR2|WJB|SUPPORT|2019|5
214403677|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403685|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403693|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403701|COCONUT ISLAND AEON BSD  |   |B1X1AQ003985022MR2|WJB|SUPPORT|2019|5
214403719|COCONUT ISLAND LW        |   |B1X1AQ003985022MR2|WJB|SUPPORT|2019|5
214403727|COCONUT ISLAND BINTARO EX|   |B1X1AQ003985022MR2|WJB|SUPPORT|2019|5
214403776|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403784|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403792|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403800|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403818|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403826|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403834|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403842|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403859|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403867|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403875|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403883|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403891|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403909|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403917|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403925|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403933|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403941|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403958|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403966|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403974|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403982|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214403990|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404006|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404014|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404022|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404030|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404048|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404055|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404063|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404071|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404089|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404097|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404105|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404113|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404121|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404139|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404147|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404154|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404162|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404170|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404188|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404196|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404204|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404212|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404220|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404238|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404246|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404253|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404261|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404279|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404287|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404295|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404303|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404311|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404329|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404337|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404345|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404352|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404360|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404378|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404386|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404394|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404402|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404410|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404428|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404436|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
